-179.657,-76.0817,-165.151
-0.239098,-74.9339,26.9129
-0.317648,-73.4193,3.19875
-0.0510428,-71.2332,-24.3142
-0.26252,-75.8879,1.26064
-172.454,-89.1485,152.251
-179.59,-76.2446,171.623
-179.919,-87.8179,-161.302
-175.05,-89.0678,174.398
-0.656943,-82.914,6.62604
-0.454612,-70.5918,11.4716
-0.324531,-71.1426,-0.319175
-0.642601,-80.7012,-6.34016
-0.195306,-70.3528,-5.72212
0.172131,-89.6787,-13.4492
-0.263572,-78.1758,-20.0996
-177.107,-88.083,177.775
-3.37743,-87.1249,11.5115
179.689,-82.1939,171.751
-14.8566,-89.5918,15.7454
-0.375473,-69.666,-10.8269
-2.79392,-87.582,-6.38172
-179.596,-80.3777,-178.502
-1.12453,-85.5852,-6.4875
-0.258533,-75.5648,8.95609
-0.155744,-82.6767,5.79324
-178.948,-84.0121,172.401
-0.161536,-82.6254,7.75385
-0.0664063,-74.905,-12.7609
-1.25539,-83.6619,-6.26093
-179.645,-84.7792,170.42
-3.19113,-88.27,7.15931
-0.15844,-74.2019,-8.09247
-1.64961,-84.2668,4.87968
-0.230566,-70.405,7.41188
-0.813858,-83.0266,-13.9023
-1.05556,-84.8312,-12.1879
-177.32,-87.9885,176.753
-1.00287,-85.9763,-12.4281
-179.893,-87.8802,176.48
-0.714224,-79.8967,3.32268
-0.638544,-75.8287,1.75511
-0.827323,-80.4573,4.29923
-2.02652,-86.4268,-7.9086
-178.684,-84.5722,171.588
-179.175,-84.3366,179.763
-0.190553,-74.874,-7.21566
-0.652919,-77.2276,-7.19252
-0.342648,-74.165,3.32457
-0.472548,-77.6709,-15.0733
-177.884,-87.1309,170.521
-1.43154,-84.9624,-12.0272
-1.29043,-86.6073,4.37835
-1.47239,-85.8468,-21.7015
-0.0856849,-53.4691,-5.42126
-179.356,-83.2764,166.589
-0.01956,-68.8403,-29.48
-0.901294,-80.6912,-12.928
-0.0505073,-54.9049,-11.035
-0.482885,-73.6852,-19.3222
-0.406119,-78.7276,-18.0638
-0.312673,-81.2028,-27.09
-0.227482,-78.0965,-9.04716
-1.28692,-84.6282,-8.05532
-1.4405,-86.6715,-11.2426
-0.239158,-50.6944,4.96253
-0.508279,-86.0495,-6.4746
-0.0906409,-73.7561,-12.8664
-0.182309,-55.5088,2.51642
179.865,-74.7667,166.236
179.299,-82.4326,109.761
-0.205732,-63.479,27.8933
-1.34692,-85.8911,6.75923
-0.591543,-82.2041,27.104
-178.608,-85.5437,-165.794
-179.594,-78.6653,153.17
-179.753,-64.5181,145.579
0.0121052,-64.4023,-50.4994
-1.74156,-86.0484,-26.4426
-9.93906,-89.2288,8.85808
-0.407788,-73.6441,2.44875
-178.111,-85.257,137.289
-0.622766,-86.0498,5.8497
-0.229434,-51.7929,8.42015
-0.273474,-64.0069,12.5867
-179.888,-79.858,121.415
-0.0849131,-75.3733,-33.026
-1.08482,-83.8924,47.1179
-0.179482,-80.148,-78.163
-0.166326,-31.3741,-4.68544
-0.939864,-84.1201,-12.9211
-0.29363,-69.0091,8.17385
-0.240864,-65.2551,-54.9885
-179.231,-85.5158,132.815
-179,-83.7713,164.304
0.162582,-83.338,5.71524
-0.650841,-74.8593,-5.37252
-0.0707908,-51.6711,-18.9679
-0.293318,-73.9183,-1.59264
0.489995,-87.5214,52.702
0.0826675,-38.9851,68.8628
-0.0903226,-63.2563,-49.5204
-179.487,-69.6246,-172.214
-0.257224,-60.1274,-10.8812
-179.831,-78.8832,157.856
-0.361003,-82.5717,10.419
-179.263,-79.1932,-137.596
-0.379225,-80.1004,60.7444
-0.705167,-75.9792,-1.36881
-0.475469,-78.4803,-9.50636
-0.254608,-67.9201,20.6745
-179.862,-72.5801,95.5182
-0.776607,-82.91,12.9899
-0.418449,-79.0749,-31.5177
-179.225,-86.6037,145.367
-1.26134,-84.1914,-33.3637
-179.888,-61.1843,151.123
-0.443045,-75.394,-11.894
-0.315301,-70.0334,-0.461472
-0.183199,-39.2544,6.84263
-0.087367,-27.379,-4.6659
0.135461,-57.4381,-110.961
-1.4597,-84.4972,-5.84091
-0.0512168,-27.7555,48.6668
-0.324334,-77.1737,-41.6078
-179.882,-79.6208,129.753
0.0223932,-83.8891,-31.306
-0.303073,-68.5769,-3.13474
-0.624612,-78.0186,-18.1241
-0.151176,-69.3493,1.92234
-179.586,-80.1453,-166.356
-0.619891,-76.6763,-4.15116
-0.051008,-51.7515,36.077
-0.170614,-58.0888,-1.41423
-0.0832389,-46.9617,-74.5653
-0.00294999,-49.465,-56.3569
-0.156773,-56.1138,16.9552
-0.0950648,-41.302,-19.3538
-0.105673,-42.3023,74.8179
-0.0783908,-54.1191,-11.0251
0.0307895,-81.866,53.1927
-0.22934,-43.0691,-18.6831
-179.869,-51.797,165.764
-0.105479,-66.344,-40.36
-0.58558,-70.9692,-19.5705
-0.0992946,-32.8349,14.8981
179.887,-48.2718,43.4172
-0.342359,-76.2834,-46.9986
179.492,-77.76,-69.6298
-179.931,-42.0974,125.654
-179.628,-82.4675,170.255
-0.114508,-69.177,-16.4642
0.184969,-76.7352,-122.082
-1.04318,-78.5404,-28.8471
-0.0435601,-49.6811,-38.4114
-0.0965213,-69.7506,-52.5013
-0.107147,-80.76,-111.575
0.0425436,-33.988,-94.9836
-179.455,-80.0734,169.591
-0.293532,-65.8065,-42.5614
-0.418384,-78.0256,-3.80534
-178.921,-86.3306,116.682
-0.230482,-58.9491,28.98
-179.127,-84.3505,-161.941
-0.175997,-44.8886,34.3623
0.0790468,-52.265,-93.8782
-0.170008,-53.1843,15.913
0.0324085,-58.2194,-87.7737
-179.654,-84.7842,84.6415
-0.267724,-59.8092,-38.8698
-0.315041,-63.9048,21.0187
0.160163,-72.2525,-88.5866
-4.23279,-87.4008,-0.158308
-0.386317,-73.243,-63.7122
-179.964,-38.9525,146.884
-0.126109,-39.0737,26.2534
-179.851,-67.0351,-176.076
-0.21973,-76.6251,55.8605
-0.477061,-80.1791,32.4099
-179.768,-73.797,-175.428
-179.34,-79.6421,159.566
-0.196298,-58.7216,-2.72775
-1.15246,-85.9965,87.1525
-0.0385513,-49.7096,-45.5889
-0.0600807,-22.8118,-54.4123
-177.531,-86.5305,146.022
-0.364683,-67.5472,-25.567
-174.661,-88.71,-177.757
-0.335505,-59.1163,-31.1115
-0.837518,-79.3048,-18.0938
-0.307114,-80.9268,-16.053
-0.169771,-71.7775,-35.0264
0.137472,-35.7238,156.331
-0.109932,-44.7787,13.2626
0.00914499,-36.3925,34.977
-4.74208,-88.3371,2.3475
-0.0136408,-57.7667,-72.5454
-0.125748,-68.2094,8.33227
-0.0732441,-25.2203,-100.359
-0.0391749,-56.6758,-110.024
-0.363596,-64.8072,-20.6773
0.119439,-49.1656,-125.765
-0.236376,-46.1174,7.88338
-0.527474,-84.6868,-51.6856
-0.0835184,-30.3364,-45.8099
0.0436384,-49.5476,18.039
0.00657567,-47.7733,84.7407
-0.187483,-46.1789,-66.4002
-0.0361234,-40.1337,-10.6018
-0.0482355,-58.121,-7.8456
-0.063308,-36.4646,-62.2474
-0.268543,-70.3793,-33.3033
-0.966211,-81.8891,-51.8437
179.734,-70.4045,25.771
0.0816804,-50.667,-52.3335
-0.181796,-65.1739,-37.868
-0.787851,-82.091,-57.4503
-1.08332,-85.7542,-15.4436
0.0160316,-39.195,80.272
-177.507,-86.1748,148.187
-0.506839,-77.9844,5.5553
-0.302735,-66.2273,3.2609
-0.10004,-50.926,25.0758
-0.177417,-57.348,-45.8251
-0.0304817,-34.5493,70.7931
0.0970718,-31.9646,114.773
-0.0513116,-80.478,83.057
-1.00057,-79.5262,-7.43305
-0.15077,-64.3328,-65.6151
-0.0396308,-60.8837,-73.1479
0.220168,-81.4179,69.4395
0.0863872,-72.4547,-60.6156
-0.0862939,-45.3874,76.5024
0.129408,-55.7777,-155.169
-179.381,-86.4364,112.856
0.00484592,-71.9308,66.2652
-179.448,-83.6995,138.397
179.744,-82.7852,131.327
-0.338181,-77.6359,-25.5484
-0.0457446,-82.3084,-81.1526
0.48109,-87.8516,-56.0302
-0.035152,-47.4413,-23.7573
-0.0353009,-60.6815,-57.1558
0.11617,-57.5522,166.333
0.176297,-70.6311,-128.887
0.372305,-72.2697,-168.531
-0.600374,-68.7341,-32.9321
-0.082743,-47.1436,-85.569
-0.161228,-59.6767,-15.2289
0.213371,-45.8851,123.793
-177.23,-88.3022,153.411
-0.173819,-72.1186,32.1054
178.371,-88.2492,167.967
